paper_id,pmid,title,abstract,journal,publication_date,authors,authors_str,num_authors,doi,mesh_terms,has_abstract,abstract_length,specialty,collection_date
37399125,37399125,Review of retracted papers in the field of neurology.,"Despite the growing awareness of academic fraud, its prevalence in the field of neurology has not been fully assessed. This review aims to analyze the characteristics of the retracted papers in the field of neurology and the reasons for the retraction to better understand the trends in this area and to assist to avoid retraction incidents. A total of 79 papers were included, which pertained to 22 countries and 64 journals. The marking methods for retracting original papers included watermarks (89.04%), retracted signs in the text (5.48%) and no prompt (5.48%). The median M (interquartile range [IQR]) of citations in retractions in neurology was 7 (41). Studies continued to be cited after retraction with an M (IQR) of 3 (16). The journal impact factor was between 0 and 157.335, with an M (IQR) of 5.127 (3.668). 45.21% and 31.51% papers were mainly published in the first and second quartile journals, respectively. The M (IQR) time elapsed between publication and retraction was 32 (44) months. The reasons for retraction included two major categories, academic misconduct (79.75%) and academic unintentional mistakes (20.25%). The number of retractions in neurology has been on the rise over the past decade, with fabricated academic misconduct being the main cause of the retractions. Due to the long time lag between publication and retraction, a number of unreliable findings continue to be cited following retraction. In addition to the requisite standards of academic ethics, augmenting research training and fostering interdisciplinary collaboration are crucial in enhancing research integrity.",European journal of neurology,2023-Dec,"['Wang X', 'Gao N', 'Chen H', 'Wang W']","Wang X, Gao N, Chen H, Wang W",4,10.1111/ene.15960,"['Humans', 'Scientific Misconduct', 'Prevalence', 'Neurology', 'Biomedical Research']",True,1612,neurology,2026-04-22
35305338,35305338,Literature anticipates neurology.,,The Lancet. Neurology,2022-Apr,['Ohry A'],Ohry A,1,10.1016/S1474-4422(22)00092-8,"['Humans', 'Neurology', 'Publications']",False,0,neurology,2026-04-22
38379392,38379392,Early history of the European Journal of Neurology. A mirror of the evolution of Europe after 1989.,"This paper retraces the early history of the European Journal of Neurology (EJN), as it is about to enter its 30th year. It describes how our discipline organized itself during the latter part of the 20th century in Europe. In some ways, the creation and the evolution of the journal parallel the process of unification of Europe in its current form in the late 1980s and early 1990s. It started as a new journal with no impact factor and no indexation. It grew progressively thanks to the support of the European Federation of Neurological Societies (EFNS) and from the European scientific community The progressive merging of EFNS with the European Society of Neurology and the creation of the European Academy of Neurology were essential for reaching the current prominence of EJN within neurological publishing and for making it the widely heard official voice of European neurology.",European journal of neurology,2024-Nov,"['Boller F', 'Petrov A', 'Sørensen PS']","Boller F, Petrov A, Sørensen PS",3,10.1111/ene.16236,"['Neurology', 'Europe', 'Periodicals as Topic', 'History, 20th Century', 'Humans', 'Societies, Medical', 'History, 21st Century']",True,887,neurology,2026-04-22
37727060,37727060,Dual Residency Training in Neurology and Psychiatry: History and Current Practice.,"In the early 20th century, neurology training included more experience in psychiatry, and psychiatry training included more training in neurology than what is currently required. After World War I, the increased need for differential diagnosis of what might now be called functional neurological disorders resulted in the military encouraging combined residency training in neurology and psychiatry and the promulgation of the term ""neuropsychiatry"" for this specialty. Thirty-six percent of physicians certified by the American Board of Psychiatry and Neurology in its first decade (1935-1945) held certification in both neurology and psychiatry. However, the term neuropsychiatry gradually became used interchangeably with general psychiatry-to distinguish it from psychoanalysis-and lost its specificity. It is widely held that the popularity of psychoanalysis resulted in psychiatrists perceiving less need for neurological knowledge, and inclusion of neurology content in psychiatry training decreased. Dual residency training programs in neurology and psychiatry began to increase in popularity again in the 1980s as advances in neuroscience, neuroimaging, and pharmacology, paired with the growth of behavioral neurology, laid the foundation for meaningful practice of neuropsychiatry. The author surveyed 207 physicians who graduated from both a neurology and psychiatry residency and 18 current trainees in combined neuropsychiatry residency programs to collect information on their current practice, academic activity, and opinions about their training. The response rate was 64%. Respondents' attitudes toward the value of their dual neurology and psychiatry training were overwhelmingly positive. Reasons for the lack of growth of combined residency programs in neurology and psychiatry are examined.",The Journal of neuropsychiatry and clinical neurosciences,2024,['Benjamin S'],Benjamin S,1,10.1176/appi.neuropsych.21110271,"['Humans', 'United States', 'Internship and Residency', 'Psychiatry', 'Neurology', 'Neurosciences', 'Neuropsychiatry']",True,1812,neurology,2026-04-22
33040858,33040858,Neurotoxicology: Clinical Approach and Causal Inference.,"Clinical neurotoxicology is an unrecognized neurologic subspecialty. Few neurology residency programs offer an organized education or training in the field. Nevertheless, neurotoxic exposures and subsequent injuries are common. This article provides a basic approach to clinical assessment and causal inference. It addresses the knowledge gap for clinical practice and provides a thematic structure to use interdisciplinary resources.",Neurologic clinics,2020-Nov,"['Ibraheem M', 'Han DY', 'Dobbs MR']","Ibraheem M, Han DY, Dobbs MR",3,10.1016/j.ncl.2020.06.001,"['Causality', 'Humans', 'Neurology', 'Neurotoxicity Syndromes']",True,434,neurology,2026-04-22
32958450,32958450,The training and organization of Paediatric Neurology in Europe: Special report of the European Paediatric Neurology Society & Committee of National Advisors.,"Paediatric Neurology (PN) is a discipline focused on diagnosis, comprehensive management and research into diseases of the central and peripheral nervous system from fetal life to transition into adulthood. The European Paediatric Neurology Society first designed and published the European PN training programme in the European Paediatric Neurology Syllabus in 2002. This was important in gaining recognition for the sub-specialty from the European Academy of Paediatrics and the European Academy of Neurology and in 2003 PN was recognized as a sub-specialty of paediatrics and neurology by the Board of the European Union of Medical Specialties. In 2004, the EPNS founded the Committee of National Advisors (CNA) that comprised representatives from national Paediatric Neurology societies, in order to further enhance Europe wide standards in training and practice., The EPNS Training Advisory Board (TAB) offers nation specific advice/support to PN societies on developing training and care systems. In 2019, the 2nd revision of the Paediatric Neurology Syllabus was approved by the EPNS Board and CNA. We aim to give an overview of the training of Paediatric Neurology (PN) specialists (i.e. Paediatric Neurologists), the relevant professional bodies and the current practice of Paediatric Neurology in Europe, as defined geographically by the World Health Organization. A structured online data collection form was completed by CNA representatives from European countries. The data included training routes and structure of training, epidemiological data, nature of professional societies, organization of Paediatric Neurology care, research, academic life and recognition of the specialty. Data was collected from 43 European countries of which 38 have a national PN Society. In 10 (6 European Union (EU) and 4 non-EU countries) PN is recognized as a core specialty. In 26 countries PN is recognized as a sub-specialty of Paediatrics, Neurology or both (15 EU-11 non-EU). PN is not recognized as a core or sub-specialty in 7 countries (4 EU and 3 non-EU). In 35 countries paediatric neurologists begin their training from Paediatrics, but in 19 countries PN training from Neurology is also possible or the preferred route. Training in PN differs, but in over 50% of countries the three main training modules named in the 2019 2nd revision of the European PN Syllabus (PN, Paediatrics and adult Neurology) are included. Many countries have already adapted their curriculum to the suggestions in the European PN syllabus. There is diversity among European countries in terms of professional organization and PN training. The European PN syllabus has had impact on the development of PN training throughout Europe, independent of duration of training or route from paediatrics or neurology. The syllabus provides a basis for the future development of PN training, the recognition of PN as a (sub) specialty in individual countries and for improving the care of children with neurological disorders in Europe.",European journal of paediatric neurology : EJPN : official journal of the European Paediatric Neurology Society,2020-Sep,"['Craiu D', 'Haataja L', 'Hollody K', 'Kršek P', 'Lagae L', 'Mall V', 'Parker AP', 'Steinlin M', 'Yalnizoglu D', 'Catsman-Berrevoets C']","Craiu D, Haataja L, Hollody K, Kršek P, Lagae L, Mall V, Parker AP, Steinlin M, Yalnizoglu D, Catsman-Berrevoets C",10,10.1016/j.ejpn.2020.07.012,"['Adult', 'Child', 'Curriculum', 'Europe', 'Humans', 'Neurology', 'Pediatrics', 'Societies, Medical']",True,3011,neurology,2026-04-22
36265008,36265008,"<i>Brain Connectivity</i>: <i>A Journal of Clinical Neurology, Neuroscience, and Neuroimaging</i> Advancing the Field of Neurology.",,Brain connectivity,2022-Oct,['Edison P'],Edison P,1,10.1089/brain.2022.29040.editorial,"['Humans', 'Brain', 'Neurosciences', 'Neurology', 'Neuroimaging']",False,0,neurology,2026-04-22
35021192,35021192,"Wittgenstein, neurology, and neuroscience.",,Brain : a journal of neurology,2022-Mar-29,['Larner AJ'],Larner AJ,1,10.1093/brain/awab418,"['Humans', 'Neurology', 'Neurosciences']",False,0,neurology,2026-04-22
33452146,33452146,Gender and racial trends among neurology residents: an overview.,"Diversification of academic medicine improves healthcare standards and patient outcomes. Gender and racial inequalities are major challenges faced by the healthcare system. This article reviews the trends of gender and racial disparity among residents of neurology. This retrospective analysis of the annual Accreditation Council for Graduate Medical Education Data Resource Books encompassed all residents at US neurology residency training programmes from the year 2007 to 2018. The representation of women steadily increased, with an absolute increase of 3% from the year 2007 to 2018. Although the absolute change (%) increased for the White race, Asian/Pacific Islander, Black/African Americans, there was a decrease seen in the Hispanic representation in neurology residents from the year 2011 to 2018. There was no change seen for the Native Americans/Alaskans. Our study concluded that gender and racial disparity persists in the recruitment of residents in neurology. This study highlights the need for targeted interventions to address gender and racial disparity among residents of neurology. Further studies are needed to explore etiological factors to address gender and racial disparity.",Postgraduate medical journal,2022-Aug,"['Maqsood H', 'Naveed S', 'Mohyud Din Chaudhary A', 'Khan MT', 'Khosa F']","Maqsood H, Naveed S, Mohyud Din Chaudhary A, Khan MT, Khosa F",5,10.1136/postgradmedj-2020-139176,"['Black or African American', 'Female', 'Hispanic or Latino', 'Humans', 'Neurology', 'Racial Groups', 'Retrospective Studies', 'United States']",True,1201,neurology,2026-04-22
33504646,33504646,"Academic Neurology Departments: Structure, Diversity, and Financial Pressures in 2019 vs 2002.",,Neurology,2021-Mar-09,"['Brey RL', 'Ostendorf T', 'Rizzo M', 'Sacco RL']","Brey RL, Ostendorf T, Rizzo M, Sacco RL",4,10.1212/WNL.0000000000011538,"['Faculty', 'Faculty, Medical', 'Neurology', 'Schools, Medical', 'Surveys and Questionnaires', 'United States', 'Humans']",False,0,neurology,2026-04-22
37068959,37068959,Introducing a New Process for Methodologic and Statistical Review in <i>Neurology</i>.,,Neurology,2023-Apr-18,"['Merino JG', 'Schneider ALC', 'Ciccarelli O']","Merino JG, Schneider ALC, Ciccarelli O",3,10.1212/WNL.0000000000207356,"['Neurology', 'Editorial Policies', 'Periodicals as Topic']",False,0,neurology,2026-04-22
36564205,36564205,Neurology Education in 2035: The Neurology Future Forecasting Series.,"In the past decade, there have been dramatic changes in all aspects of neurologic care, and along with this, neurology education has transformed. These changes have affected all aspects of education across the educational continuum, including learners, teachers, educators, content, delivery methods, assessments, and outcomes. Health systems science, health humanities, diversity, equity, and inclusion and health disparities are becoming core components of neurology curricula, and, in the future, will be integrated into every aspect of our educational mission. The ways in which material is taught and learned have been influenced by technologic innovations and a growing understanding of the science of learning. We forecast that this trend will continue, with learners choosing from an array of electronic resources to engage with fundamental topics, allowing front-line clinical teachers to spend more time supporting critical reasoning and teaching students how to learn. There has been a growing differentiation of educational roles (i.e., teachers, educators, and scholars). We forecast that these roles will become more distinct, each with an individualized pattern of support and expectations. Assessment has become more aligned with the work of the learners, and there are growing calls to focus more on the impact of educational programs on patient care. We forecast that there will be an increased emphasis on educational outcomes and public accountability for training programs. In this article, we reflect on the history of medical education in neurology and explore the current state to forecast the future of neurology education and discuss ways in which we can prepare.",Neurology,2023-Mar-21,"['Moeller J', 'Salas RME']","Moeller J, Salas RME",2,10.1212/WNL.0000000000201669,"['Humans', 'Curriculum', 'Learning', 'Neurology', 'Humanities', 'Students', 'Education, Medical']",True,1689,neurology,2026-04-22
35835471,35835471,Brainspotting: Adventures in Neurology.,,"Journal of neurology, neurosurgery, and psychiatry",2022-Aug,['Kiernan MC'],Kiernan MC,1,10.1136/jnnp-2022-329455,"['Humans', 'Neurology']",False,0,neurology,2026-04-22
37921999,37921999,Autoimmune neurology-a rapidly evolving field.,,Wiener medizinische Wochenschrift (1946),2024-Feb,['Sellner J'],Sellner J,1,10.1007/s10354-023-01023-7,"['Humans', 'Neurology', 'Autoimmunity']",False,0,neurology,2026-04-22
32424631,32424631,Translational Neurocritical Care Research: Advancing Understanding and Developing Therapeutics.,,Neurotherapeutics : the journal of the American Society for Experimental NeuroTherapeutics,2020-Apr,"['Hemphill JC', 'James ML']","Hemphill JC, James ML",2,10.1007/s13311-020-00867-w,"['Critical Care', 'Humans', 'Neurology', 'Translational Research, Biomedical']",False,0,neurology,2026-04-22
34320817,34320817,Exposure to Neurointervention During Neurology Training.,"There is an urgent need to include a dedicated neurointerventional rotation in the curriculum of neurology residency and vascular neurology fellowship based on the paradigm shift in recent years of stroke workflow. The recent changes coupled with growing body of evidence about lack of neurointerventional exposure in current curriculum makes it imperative for us to restructure the training for future neurologists. The exposure will prepare the neurology house-staff for the contemporary management of cerebrovascular diseases and will lead to high quality, patient-centric care.",Stroke,2021-Aug,"['Limaye K', 'Ortega-Gutierrez S', 'Mokin M', 'Jagolino A', 'Sheth SA', 'Jadhav AP']","Limaye K, Ortega-Gutierrez S, Mokin M, Jagolino A, Sheth SA, Jadhav AP",6,10.1161/STROKEAHA.121.036026,"['Education, Medical, Graduate', 'Humans', 'Neurology']",True,581,neurology,2026-04-22
34215383,34215383,Novel Treatments and Clinical Research in Child Neurology.,The molecular understanding of the pathogenic mechanisms responsible for neurologic diseases of children has led to a remarkable period of research that addresses the root causes of diseases. The promise of this research has been realized with cures and treatments that correct underlying deficiencies. The breakneck rate at which new research is being proposed promises to usher in a transformation of child neurology from a diagnostic and supportive field into an interventional one. Training child neurology residents in clinical research and therapeutic intervention is increasingly important to assure the ongoing ability to support research discoveries and treatment.,Neurologic clinics,2021-Aug,"['Clark GD', 'Lotze TE']","Clark GD, Lotze TE",2,10.1016/j.ncl.2021.05.004,"['Child', 'Humans', 'Internship and Residency', 'Nervous System Diseases', 'Neurology']",True,673,neurology,2026-04-22
37782213,37782213,"<i>Brain Connectivity:</i> <i>A Journal of Clinical Neurology, Neuroscience, & Neuroimaging</i> Advancing the Field of Neurology <i>Special Issue: Stroke and Vascular Cognitive Impairment</i>.",,Brain connectivity,2023-Oct,['Edison P'],Edison P,1,10.1089/brain.2023.29055.editorial,"['Humans', 'Brain', 'Magnetic Resonance Imaging', 'Stroke', 'Neurology', 'Cognitive Dysfunction', 'Neuroimaging']",False,0,neurology,2026-04-22
35017311,35017311,Introducing the Neurology Milestones 2.0.,,Neurology,2022-Mar-01,"['Dewey JJ', 'Chiota-McCollum N', 'Barratt D', 'Edgar L', 'Gutmann L', 'Shelgikar AV', 'Ward J', 'Kilgore SM']","Dewey JJ, Chiota-McCollum N, Barratt D, Edgar L, Gutmann L, Shelgikar AV, Ward J, Kilgore SM",8,10.1212/WNL.0000000000013312,"['Humans', 'Internship and Residency', 'Neurology']",False,0,neurology,2026-04-22
34181450,34181450,Launching a New Collaborative Journal: Stroke: Vascular and Interventional Neurology.,,Stroke,2021-Jul,"['Liebeskind DS', 'Elkind MSV', 'Sacco RL']","Liebeskind DS, Elkind MSV, Sacco RL",3,10.1161/STROKEAHA.121.035500,"['Cardiology', 'Humans', 'Intersectoral Collaboration', 'Neurology', 'Periodicals as Topic', 'Stroke', 'Vascular Diseases']",False,0,neurology,2026-04-22
36914253,36914253,Twists and turns along a diagnostic trail and the importance of practical neurologists.,,Practical neurology,2023-Jun,['Walters J'],Walters J,1,10.1136/pn-2023-003704,"['Humans', 'Neurologists', 'Neurology']",False,0,neurology,2026-04-22
36717237,36717237,Gender Equality in Neurology Careers: Are We There Yet?,,Neurology,2023-Jan-31,"['Burch R', 'Strowd R']","Burch R, Strowd R",2,10.1212/WNL.0000000000200761,"['Humans', 'Gender Equity', 'Neurology', 'Sexism']",False,0,neurology,2026-04-22
38834359,38834359,Forensic Neurology and the Role of Neurologists in Forensic Evaluations.,"Forensic psychiatrists may be asked to opine on neurological evidence or neurological diseases outside the scope of their expertise. This article discusses the value of involving experts trained in behavioral neurology in such cases. First, we describe the field of behavioral neurology and neuropsychiatry, the subspecialty available to both neurologists and psychiatrists focused on the behavioral, cognitive, and neuropsychiatric manifestations of neurological diseases. Next, we discuss the added value of behavioral neurologists in forensic cases, including assisting in the diagnostic evaluation for complex neuropsychiatric diseases, using expertise in localization to provide a strong scientific basis for linking neurodiagnostic testing to relevant neuropsychiatric symptoms, and assisting in relating these symptoms to the relevant legal question in cases where such symptoms may be less familiar to forensic psychiatrists, such as frontal lobe syndromes. We discuss approaches to integrating behavioral neurology with forensic psychiatry, highlighting the need for collaboration and mentorship between disciplines. Finally, we discuss several forensic cases highlighting the additional value of experts trained in behavioral neurology. We conclude that forensic psychiatrists should involve behavioral neurology experts when encountering neurological evidence that falls outside their scope of expertise, and the need for further cross-disciplinary collaboration and training.",The journal of the American Academy of Psychiatry and the Law,2024-Jun-04,"['Darby WC', 'Considine CM', 'Darby RR']","Darby WC, Considine CM, Darby RR",3,10.29158/JAAPL.240018-24,"['Humans', 'Forensic Psychiatry', 'Neurologists', 'Neurology', 'Nervous System Diseases', ""Physician's Role"", 'Mental Disorders', 'Male', 'Expert Testimony']",True,1487,neurology,2026-04-22
33093224,33093224,Fetal/neonatal neurology training for neurologists.,,Neurology,2020-Nov-24,['Scher MS'],Scher MS,1,10.1212/WNL.0000000000011094,"['Cerebral Palsy', 'Child', 'Humans', 'Infant, Newborn', 'Neurologists', 'Neurology', 'Role', 'Surveys and Questionnaires']",False,0,neurology,2026-04-22
33558302,33558302,Funding the Educational Mission in Neurology.,"Although it is self-evident that education in neurology is important and necessary, how to fund the educational mission is a frequent challenge for neurology departments and clinicians. Department chairs often resort to a piecemeal approach, cobbling together funding for educators from various sources, but frequently falling short. Here, we review the various sources available to fund the educational mission in neurology, understanding that not every department will have access to every source. We describe the multiple different teaching models and formats used by the modern student and educator and their associated costs, some of which are exorbitant. We discuss possible nonfinancial incentives, including pathways to promotion, educational research, and other awards and recognition. Neurological education is commonly underfunded, and departments and institutions must be nimble and creative in finding ways to fund the time and effort of educators.",Neurology,2021-Mar-23,"['Greer DM', 'Moeller J', 'Torres DR', 'Soni M', 'Cruz S', 'Tornes L', 'Patwa H', 'Gutmann L', 'Sacco R', 'Galetta S']","Greer DM, Moeller J, Torres DR, Soni M, Cruz S, Tornes L, Patwa H, Gutmann L, Sacco R, Galetta S",10,10.1212/WNL.0000000000011635,"['Education, Medical, Graduate', 'Humans', 'Neurology']",True,961,neurology,2026-04-22
36150939,36150939,Voices from the past: The pioneering use of the phonograph in neurology.,"Since its discovery by the American inventor and industrialist Thomas Alva Edison (1847-1931) in 1877, the phonograph attracted much interest in the field of medicine. This article describes the earliest pioneering examples of the use of the phonograph in neurology. In France, the use of the phonograph for obtaining audio recordings of delusions and speech or language disturbances was first proposed by Victor Maurice Dupont (1857-1910) in 1889 and in Italy by the physician Gaetano Rummo (1853-1917), who had studied at La Salpêtrière under Jean-Martin Charcot (1825-1893). The applicability of the phonograph to the record of speech disturbances was illustrated in England by John Hughlings Jackson (1835-1911) and William Halse Rivers (1864-1922), and by William Hale White (1857-1949) and Cuthbert Hilton Golding-Bird (1848-1939) in 1891. Since then, audio recordings have been used rarely in neurology, a branch of medicine where the visual aspects dominate, to the extent that inspection can be enough to reach a definite clinical diagnosis. In the mid-20th century, the advent of audio and video recordings supplanted audio recordings alone, relegating them to a very marginal role.",Revue neurologique,2023-Mar,"['Brigo F', 'Lorusso L', 'Walusinski O', 'Drouin E']","Brigo F, Lorusso L, Walusinski O, Drouin E",4,10.1016/j.neurol.2022.06.007,"['Humans', 'History, 19th Century', 'History, 20th Century', 'Neurology', 'Speech Disorders', 'Language', 'England', 'France']",True,1192,neurology,2026-04-22
35379693,35379693,<i>Neurology</i>® <i>Education</i>: A New Journal in <i>Neurology</i> for Education Research.,,Neurology,2022-Apr-05,"['Strowd RE', 'Baskin PK', 'Merino JG']","Strowd RE, Baskin PK, Merino JG",3,10.1212/WNL.0000000000200505,"['Educational Status', 'Humans', 'Neurology']",False,0,neurology,2026-04-22
37540848,37540848,Augenblickdiagnose in neurology: Revisiting 'diagnosis in the blink of an eye'.,"The art of diagnosis in clinical neurology requires attentive listening and careful observation. In certain situations, a fragment of the history or a physical sign may be so distinctive that it allows clinicians to evoke a specific diagnosis. This quick mental process was previously referred to as 'Augenblickdiagnose' ('diagnosis in the blink of an eye') in a seminal paper by Dr. William Campbell in 1998. We aimed to revisit this concept by providing additional clinical vignettes. The authors wrote clinical vignettes using examples from their own clinical practice and performed a non-systematic review of influential neurology textbooks using the words 'pathognomonic' and 'highly suggestive'. Twenty examples from various fields of neurology are presented in a table, stratified by major fields of neurology. A short educational reflection is provided for each diagnosis considered. 'Augenblickdiagnose' is an engaging teaching resource that also contributes to 'neurophilia', that is, a fascination for neurology, perhaps increasingly in today's modern neurology practice. However, multiple cognitive biases underlying mental shortcuts may lead to an incorrect diagnosis. It is important to stress that good clinical practice in neurology requires taking a thorough history and performing a careful neurological examination.",European journal of neurology,2024-Nov,"['Caldeiras C', 'Seabra Sousa E', 'Carneiro DR', 'Carvalho J', 'Rego R', 'Varela R', 'Araújo R']","Caldeiras C, Seabra Sousa E, Carneiro DR, Carvalho J, Rego R, Varela R, Araújo R",7,10.1111/ene.16021,"['Humans', 'Nervous System Diseases', 'Neurologic Examination', 'Neurology']",True,1334,neurology,2026-04-22
31761054,31761054,Neuroimaging for the Neurologist: Clinical MRI and Future Trends.,"MRI is a commonly used diagnostic tool in neurology, and all neurologists should possess a working knowledge of imaging fundamentals. An overview of current and impending MRI techniques is presented to help the referring clinician communicate better with the imaging department, understand the utility and limitations of current and emerging technology, improve specificity and appropriateness when ordering MRI studies, and recognize key findings.",Neurologic clinics,2020-Feb,"['Pinter NK', 'Fritz JV']","Pinter NK, Fritz JV",2,10.1016/j.ncl.2019.08.002,"['Forecasting', 'Humans', 'Magnetic Resonance Imaging', 'Nervous System Diseases', 'Neuroimaging', 'Neurologists', 'Neurology']",True,448,neurology,2026-04-22
31757818,31757818,Assessing Deaf patients in the neurology clinic.,"There are over 87 000 Deaf people in the UK with British Sign Language (BSL) as their first language.1 Few healthcare professionals receive training in Deaf awareness or in BSL, and missed diagnoses and inadequate treatment of Deaf patients are estimated to cost the National Health Service £30 million per year.2 Neurologists are likely to encounter Deaf BSL users in their practice, but without prior experience may find consultations challenging, especially within the time constraints and pressure of a standard clinic. In this article, we provide guidance on consulting with Deaf people in a neurology clinic, drawing on experience from our cognitive clinic for Deaf BSL users where effective communication is essential.",Practical neurology,2020-Apr,"['Harris MJ', 'Atkinson JR', 'Judd K', 'Bergson M', 'Mummery CJ']","Harris MJ, Atkinson JR, Judd K, Bergson M, Mummery CJ",5,10.1136/practneurol-2019-002422,"['Ambulatory Care Facilities', 'Deafness', 'Humans', 'Neurology', 'Practice Guidelines as Topic', 'Sign Language', 'State Medicine', 'United Kingdom']",True,725,neurology,2026-04-22
36180236,36180236,Opinion and Special Article: The Need for Specialized Training in Women's Neurology.,"Women's Neurology is an emerging subspecialty that focuses on neurologic disorders across a woman's lifetime. This new domain recognizes that both health and disease are directly affected by hormonal and reproductive changes throughout the life span. This field includes neurologic diseases with a higher prevalence in women and diseases that require specialized management during pregnancy, postpartum period, lactation, and menopause. A survey was sent to US neurology residency program directors to understand the state of training in the area. Their responses highlighted an urgent need for additional education in this field for neurology residents. In this study, we discuss the educational gaps in this area, the clinical benefits of a women's neurology discipline, and the instructional gaps in this area and provide practical recommendations for training programs in women's neurology using 2 innovative fellowship programs.",Neurology,2023-Jan-03,"['LaHue SC', 'Paolini S', 'Waters JFR', ""O'Neal MA""]","LaHue SC, Paolini S, Waters JFR, O'Neal MA",4,10.1212/WNL.0000000000201451,"['Pregnancy', 'Humans', 'Female', 'Internship and Residency', 'Education, Medical, Graduate', 'Surveys and Questionnaires', 'Curriculum', 'Neurology']",True,933,neurology,2026-04-22
38237804,38237804,Consensus statement of the Spanish Society of Neurology on the treatment of multiple sclerosis and holistic patient management in 2023.,"The last consensus statement of the Spanish Society of Neurology's Demyelinating Diseases Study Group on the treatment of multiple sclerosis (MS) was issued in 2016. Although many of the positions taken remain valid, there have been significant changes in the management and treatment of MS, both due to the approval of new drugs with different action mechanisms and due to the evolution of previously fixed concepts. This has enabled new approaches to specific situations such as pregnancy and vaccination, and the inclusion of new variables in clinical decision-making, such as the early use of high-efficacy disease-modifying therapies (DMT), consideration of the patient's perspective, and the use of such novel technologies as remote monitoring. In the light of these changes, this updated consensus statement, developed according to the Delphi method, seeks to reflect the new paradigm in the management of patients with MS, based on the available scientific evidence and the clinical expertise of the participants. The most significant recommendations are that immunomodulatory DMT be started in patients with radiologically isolated syndrome with persistent radiological activity, that patient perspectives be considered, and that the term ""lines of therapy"" no longer be used in the classification of DMTs (> 90% consensus). Following diagnosis of MS, the first DMT should be selected according to the presence/absence of factors of poor prognosis (whether epidemiological, clinical, radiological, or biomarkers) for the occurrence of new relapses or progression of disability; high-efficacy DMTs may be considered from disease onset.",Neurologia,2024-Mar,"['Meca-Lallana JE', 'Martínez Yélamos S', 'Eichau S', 'Llaneza MÁ', 'Martín Martínez J', 'Peña Martínez J', 'Meca Lallana V', 'Alonso Torres AM', 'Moral Torres E', 'Río J', 'Calles C', 'Ares Luque A', 'Ramió-Torrentà L', 'Marzo Sola ME', 'Prieto JM', 'Martínez Ginés ML', 'Arroyo R', 'Otano Martínez MÁ', 'Brieva Ruiz L', 'Gómez Gutiérrez M', 'Rodríguez-Antigüedad Zarranz A', 'Sánchez-Seco VG', 'Costa-Frossard L', 'Hernández Pérez MÁ', 'Landete Pascual L', 'González Platas M', 'Oreja-Guevara C']","Meca-Lallana JE, Martínez Yélamos S, Eichau S, Llaneza MÁ, Martín Martínez J, Peña Martínez J, Meca Lallana V, Alonso Torres AM, Moral Torres E, Río J, Calles C, Ares Luque A, Ramió-Torrentà L, Marzo Sola ME, Prieto JM, Martínez Ginés ML, Arroyo R, Otano Martínez MÁ, Brieva Ruiz L, Gómez Gutiérrez M, Rodríguez-Antigüedad Zarranz A, Sánchez-Seco VG, Costa-Frossard L, Hernández Pérez MÁ, Landete Pascual L, González Platas M, Oreja-Guevara C",27,10.1016/j.nrleng.2024.01.003,"['Humans', 'Multiple Sclerosis', 'Societies', 'Neurology']",True,1643,neurology,2026-04-22
36813319,36813319,"Mitochondrial disease in neurology-Past, present, and future.","This chapter provides a overview of this volume of the Handbook of Clinical Neurology, placing recent advances in our understanding of mitochondrial disorders in a historical context, and speculates about the future.",Handbook of clinical neurology,2023,['Chinnery PF'],Chinnery PF,1,10.1016/B978-0-12-821751-1.00001-4,"['Humans', 'Mitochondria', 'DNA, Mitochondrial', 'Mutation', 'Mitochondrial Diseases', 'Neurology']",True,216,neurology,2026-04-22
38212111,38212111,Sexual dysfunction and commonly used drugs in neurology.,"Sexual dysfunction is common in men and women with neurological diseases. Medications used in neurology can cause sexual dysfunction independently of the disease process and this may adversely affect patients' quality of life. This review focuses on medications commonly prescribed to neurological patients that may contribute to altered sexual function, and discusses how they may differ in men and women.",Practical neurology,2024-May-29,"['Behn M', 'Kielhofner J', 'Panicker JN', 'Kaplan TB']","Behn M, Kielhofner J, Panicker JN, Kaplan TB",4,10.1136/pn-2023-003760,"['Humans', 'Sexual Dysfunction, Physiological', 'Nervous System Diseases', 'Male', 'Female', 'Neurology']",True,406,neurology,2026-04-22
